"cve_id","cwes","description","severity","exploitability","impact","published_date","last_modified_date","refs","code_refs","commits"
"CVE-2023-1177","{'CWE-29'}","Path Traversal: '\\..\\filename' in GitHub repository mlflow/mlflow prior to 2.2.1.","","","","2023-03-24T15:15Z","2023-03-28T14:42Z","{'https://github.com/mlflow/mlflow/commit/7162a50c654792c21f3e4a160eb1a0e6a34f6e6e', 'https://huntr.dev/bounties/1fe8f21a-c438-4cba-9add-e8a5dab94e28'}","{'https://github.com/mlflow/mlflow/commit/7162a50c654792c21f3e4a160eb1a0e6a34f6e6e'}","{'https://github.com/mlflow/mlflow/commit/7162a50c654792c21f3e4a160eb1a0e6a34f6e6e'}"
"CVE-2023-1181","{'CWE-79'}","Cross-site Scripting (XSS) - Stored in GitHub repository icret/easyimages2.0 prior to 2.6.7.","","","","2023-03-05T17:15Z","2023-03-09T20:35Z","{'https://github.com/icret/easyimages2.0/commit/95a6caf1c660a7342a8f11d70c2dbf7ebcbe2966', 'https://huntr.dev/bounties/f5cb8816-fc12-4282-9571-81f25670e04a'}","{'https://github.com/icret/easyimages2.0/commit/95a6caf1c660a7342a8f11d70c2dbf7ebcbe2966'}","{'https://github.com/icret/easyimages2.0/commit/95a6caf1c660a7342a8f11d70c2dbf7ebcbe2966'}"
"CVE-2023-1195","{'CWE-416'}","A use-after-free flaw was found in reconn_set_ipaddr_from_hostname in fs/cifs/connect.c in the Linux kernel. The issue occurs when it forgets to set the free pointer server->hostname to NULL, leading to an invalid pointer request.","","","","2023-05-18T22:15Z","2023-05-26T18:27Z","{'https://github.com/torvalds/linux/commit/153695d36ead0ccc4d0256953c751cabf673e621'}","{'https://github.com/torvalds/linux/commit/153695d36ead0ccc4d0256953c751cabf673e621'}","{'https://github.com/torvalds/linux/commit/153695d36ead0ccc4d0256953c751cabf673e621'}"
"CVE-2023-1197","{'CWE-79'}","Cross-site Scripting (XSS) - Stored in GitHub repository uvdesk/community-skeleton prior to 1.1.0.","","","","2023-03-06T16:15Z","2023-03-11T03:30Z","{'https://huntr.dev/bounties/97d226ea-2cd8-4f4d-9360-aa46c37fdd26', 'https://github.com/uvdesk/community-skeleton/commit/6fae9442361c8a216611d3622bec26249a8c48a0'}","{'https://github.com/uvdesk/community-skeleton/commit/6fae9442361c8a216611d3622bec26249a8c48a0'}","{'https://github.com/uvdesk/community-skeleton/commit/6fae9442361c8a216611d3622bec26249a8c48a0'}"
"CVE-2023-1211","{'CWE-89'}","SQL Injection in GitHub repository phpipam/phpipam prior to v1.5.2.","","","","2023-03-07T00:15Z","2023-03-11T02:52Z","{'https://huntr.dev/bounties/ed569124-2aeb-4b0d-a312-435460892afd', 'https://github.com/phpipam/phpipam/commit/16e7a94fb69412e569ccf6f2fe0a1f847309c922'}","{'https://github.com/phpipam/phpipam/commit/16e7a94fb69412e569ccf6f2fe0a1f847309c922'}","{'https://github.com/phpipam/phpipam/commit/16e7a94fb69412e569ccf6f2fe0a1f847309c922'}"
"CVE-2023-1212","{'CWE-79'}","Cross-site Scripting (XSS) - Stored in GitHub repository phpipam/phpipam prior to v1.5.2.","","","","2023-03-07T00:15Z","2023-03-11T02:52Z","{'https://github.com/phpipam/phpipam/commit/78e0470100a6cb143fe9af2e336dce80e4620960', 'https://huntr.dev/bounties/3d5199d6-9bb2-4f7b-bd81-bded704da499'}","{'https://github.com/phpipam/phpipam/commit/78e0470100a6cb143fe9af2e336dce80e4620960'}","{'https://github.com/phpipam/phpipam/commit/78e0470100a6cb143fe9af2e336dce80e4620960'}"
"CVE-2023-1237","{'CWE-79'}","Cross-site Scripting (XSS) - Stored in GitHub repository answerdev/answer prior to 1.0.6.","","","","2023-03-07T08:15Z","2023-03-13T15:16Z","{'https://huntr.dev/bounties/cc2aa618-05da-495d-a5cd-51c40557d481', 'https://github.com/answerdev/answer/commit/0566894a2c0e13cf07d877f41467e2e21529fee8'}","{'https://github.com/answerdev/answer/commit/0566894a2c0e13cf07d877f41467e2e21529fee8'}","{'https://github.com/answerdev/answer/commit/0566894a2c0e13cf07d877f41467e2e21529fee8'}"
"CVE-2023-1238","{'CWE-79'}","Cross-site Scripting (XSS) - Stored in GitHub repository answerdev/answer prior to 1.0.6.","","","","2023-03-07T08:15Z","2023-03-13T15:16Z","{'https://huntr.dev/bounties/52f97267-1439-4bb6-862b-89b8fafce50d', 'https://github.com/answerdev/answer/commit/0566894a2c0e13cf07d877f41467e2e21529fee8'}","{'https://github.com/answerdev/answer/commit/0566894a2c0e13cf07d877f41467e2e21529fee8'}","{'https://github.com/answerdev/answer/commit/0566894a2c0e13cf07d877f41467e2e21529fee8'}"
"CVE-2023-1239","{'CWE-79'}","Cross-site Scripting (XSS) - Reflected in GitHub repository answerdev/answer prior to 1.0.6.","","","","2023-03-07T08:15Z","2023-03-13T15:15Z","{'https://github.com/answerdev/answer/commit/9870ed87fb24ed468aaf1e169c2d028e0f375106', 'https://huntr.dev/bounties/3a22c609-d2d8-4613-815d-58f5990b8bd8'}","{'https://github.com/answerdev/answer/commit/9870ed87fb24ed468aaf1e169c2d028e0f375106'}","{'https://github.com/answerdev/answer/commit/9870ed87fb24ed468aaf1e169c2d028e0f375106'}"
"CVE-2023-1240","{'CWE-79'}","Cross-site Scripting (XSS) - Stored in GitHub repository answerdev/answer prior to 1.0.6.","","","","2023-03-07T08:15Z","2023-03-13T15:14Z","{'https://github.com/answerdev/answer/commit/90bfa0dcc7b49482f1d1e31aee3ab073f3c13dd9', 'https://huntr.dev/bounties/a24f57a4-22e3-4a17-8227-6a410a11498a'}","{'https://github.com/answerdev/answer/commit/90bfa0dcc7b49482f1d1e31aee3ab073f3c13dd9'}","{'https://github.com/answerdev/answer/commit/90bfa0dcc7b49482f1d1e31aee3ab073f3c13dd9'}"
"CVE-2023-1241","{'CWE-79'}","Cross-site Scripting (XSS) - Stored in GitHub repository answerdev/answer prior to 1.0.6.","","","","2023-03-07T08:15Z","2023-03-13T15:14Z","{'https://github.com/answerdev/answer/commit/90bfa0dcc7b49482f1d1e31aee3ab073f3c13dd9', 'https://huntr.dev/bounties/e0e9b1bb-3025-4b9f-acb4-16a5da28aa3c'}","{'https://github.com/answerdev/answer/commit/90bfa0dcc7b49482f1d1e31aee3ab073f3c13dd9'}","{'https://github.com/answerdev/answer/commit/90bfa0dcc7b49482f1d1e31aee3ab073f3c13dd9'}"
"CVE-2023-1242","{'CWE-79'}","Cross-site Scripting (XSS) - Stored in GitHub repository answerdev/answer prior to 1.0.6.","","","","2023-03-07T08:15Z","2023-03-13T15:14Z","{'https://github.com/answerdev/answer/commit/90bfa0dcc7b49482f1d1e31aee3ab073f3c13dd9', 'https://huntr.dev/bounties/71c24c5e-ceb2-45cf-bda7-fa195d37e289'}","{'https://github.com/answerdev/answer/commit/90bfa0dcc7b49482f1d1e31aee3ab073f3c13dd9'}","{'https://github.com/answerdev/answer/commit/90bfa0dcc7b49482f1d1e31aee3ab073f3c13dd9'}"
"CVE-2023-1243","{'CWE-79'}","Cross-site Scripting (XSS) - Stored in GitHub repository answerdev/answer prior to 1.0.6.","","","","2023-03-07T08:15Z","2023-03-13T15:14Z","{'https://github.com/answerdev/answer/commit/9870ed87fb24ed468aaf1e169c2d028e0f375106', 'https://huntr.dev/bounties/1d62d35a-b096-4b76-a021-347c3f1c570c'}","{'https://github.com/answerdev/answer/commit/9870ed87fb24ed468aaf1e169c2d028e0f375106'}","{'https://github.com/answerdev/answer/commit/9870ed87fb24ed468aaf1e169c2d028e0f375106'}"
"CVE-2023-1244","{'CWE-79'}","Cross-site Scripting (XSS) - Stored in GitHub repository answerdev/answer prior to 1.0.6.","","","","2023-03-07T08:15Z","2023-03-13T15:13Z","{'https://github.com/answerdev/answer/commit/9870ed87fb24ed468aaf1e169c2d028e0f375106', 'https://huntr.dev/bounties/bcab9555-8a35-42b2-a7de-0a79fd710b52'}","{'https://github.com/answerdev/answer/commit/9870ed87fb24ed468aaf1e169c2d028e0f375106'}","{'https://github.com/answerdev/answer/commit/9870ed87fb24ed468aaf1e169c2d028e0f375106'}"
"CVE-2023-1245","{'CWE-79'}","Cross-site Scripting (XSS) - Stored in GitHub repository answerdev/answer prior to 1.0.6.","","","","2023-03-07T08:15Z","2023-03-13T15:13Z","{'https://github.com/answerdev/answer/commit/71a4cdac81112975969129d308899edd155c0e80', 'https://huntr.dev/bounties/f8011bb3-8212-4937-aa58-79f4b73be004'}","{'https://github.com/answerdev/answer/commit/71a4cdac81112975969129d308899edd155c0e80'}","{'https://github.com/answerdev/answer/commit/71a4cdac81112975969129d308899edd155c0e80'}"
"CVE-2023-1264","{'CWE-476'}","NULL Pointer Dereference in GitHub repository vim/vim prior to 9.0.1392.","","","","2023-03-07T22:15Z","2023-04-02T03:15Z","{'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/IE44W6WMMREYCW3GJHPSYP7NK2VT5NY6/', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/X4KDAU76Z7QNSPKZX2JAJ6O7KIEOXWTL/', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/DIAKPMKJ4OZ6NYRZJO7YWMNQL2BICLYV/', 'https://github.com/vim/vim/commit/7ac5023a5f1a37baafbe1043645f97ba3443d9f6', 'https://huntr.dev/bounties/b2989095-88f3-413a-9a39-c1c58a6e6815'}","{'https://github.com/vim/vim/commit/7ac5023a5f1a37baafbe1043645f97ba3443d9f6'}","{'https://github.com/vim/vim/commit/7ac5023a5f1a37baafbe1043645f97ba3443d9f6'}"
"CVE-2023-1269","{'CWE-798'}","Use of Hard-coded Credentials in GitHub repository alextselegidis/easyappointments prior to 1.5.0.","","","","2023-03-08T11:15Z","2023-03-14T18:01Z","{'https://huntr.dev/bounties/91c31eb6-024d-4ad3-88fe-f15b03fd20f5', 'https://github.com/alextselegidis/easyappointments/commit/2731d2f17c5140c562426b857e9f5d63da5c4593'}","{'https://github.com/alextselegidis/easyappointments/commit/2731d2f17c5140c562426b857e9f5d63da5c4593'}","{'https://github.com/alextselegidis/easyappointments/commit/2731d2f17c5140c562426b857e9f5d63da5c4593'}"
"CVE-2023-1270","{'CWE-79'}","Cross-site Scripting in GitHub repository btcpayserver/btcpayserver prior to 1.8.3.","","","","2023-03-08T14:15Z","2023-04-26T15:15Z","{'https://github.com/btcpayserver/btcpayserver/commit/7b5ce8f70c060b01990d3f7109e97e0144d878a4', 'https://huntr.dev/bounties/ad1f917f-2b25-40ef-9215-c805354c683b'}","{'https://github.com/btcpayserver/btcpayserver/commit/7b5ce8f70c060b01990d3f7109e97e0144d878a4'}","{'https://github.com/btcpayserver/btcpayserver/commit/7b5ce8f70c060b01990d3f7109e97e0144d878a4'}"
"CVE-2023-1283","{'CWE-94'}","Code Injection in GitHub repository builderio/qwik prior to 0.21.0.","","","","2023-03-08T22:15Z","2023-03-14T19:39Z","{'https://huntr.dev/bounties/63f1ff91-48f3-4886-a179-103f1ddd8ff8', 'https://github.com/builderio/qwik/commit/4d9ba6e098ae6e537aa55abb6b8369bb670ffe66'}","{'https://github.com/builderio/qwik/commit/4d9ba6e098ae6e537aa55abb6b8369bb670ffe66'}","{'https://github.com/builderio/qwik/commit/4d9ba6e098ae6e537aa55abb6b8369bb670ffe66'}"
"CVE-2023-1286","{'CWE-79'}","Cross-site Scripting (XSS) - Stored in GitHub repository pimcore/pimcore prior to 10.5.19.","","","","2023-03-09T11:15Z","2023-03-15T13:27Z","{'https://github.com/pimcore/pimcore/commit/82cca7f4a7560b160336cce2610481098ca52c18', 'https://huntr.dev/bounties/31d97442-3f87-439f-83f0-1c7862ef0c7c'}","{'https://github.com/pimcore/pimcore/commit/82cca7f4a7560b160336cce2610481098ca52c18'}","{'https://github.com/pimcore/pimcore/commit/82cca7f4a7560b160336cce2610481098ca52c18'}"
"CVE-2023-1289","{'CWE-20'}","A vulnerability was discovered in ImageMagick where a specially created SVG file loads itself and causes a segmentation fault. This flaw allows a remote attacker to pass a specially crafted SVG file that leads to a segmentation fault, generating many trash files in \"/tmp,\" resulting in a denial of service. When ImageMagick crashes, it generates a lot of trash files. These trash files can be large if the SVG file contains many render actions. In a denial of service attack, if a remote attacker uploads an SVG file of size t, ImageMagick generates files of size 103*t. If an attacker uploads a 100M SVG, the server will generate about 10G.","","","","2023-03-23T20:15Z","2023-03-30T15:07Z","{'https://github.com/ImageMagick/ImageMagick/security/advisories/GHSA-j96m-mjp6-99xr', 'https://github.com/ImageMagick/ImageMagick/commit/c5b23cbf2119540725e6dc81f4deb25798ead6a4', 'https://bugzilla.redhat.com/show_bug.cgi?id=2176858'}","{'https://github.com/ImageMagick/ImageMagick/commit/c5b23cbf2119540725e6dc81f4deb25798ead6a4'}","{'https://github.com/ImageMagick/ImageMagick/commit/c5b23cbf2119540725e6dc81f4deb25798ead6a4'}"
"CVE-2023-1307","{'CWE-305'}","Authentication Bypass by Primary Weakness in GitHub repository froxlor/froxlor prior to 2.0.13.","","","","2023-03-10T01:15Z","2023-03-15T16:29Z","{'https://github.com/froxlor/froxlor/commit/6777fbf229200f4fd566022e186548391219ab23', 'https://huntr.dev/bounties/5fe85af4-a667-41a9-a00d-f99e07c5e2f1'}","{'https://github.com/froxlor/froxlor/commit/6777fbf229200f4fd566022e186548391219ab23'}","{'https://github.com/froxlor/froxlor/commit/6777fbf229200f4fd566022e186548391219ab23'}"
"CVE-2023-1312","{'CWE-79'}","Cross-site Scripting (XSS) - Reflected in GitHub repository pimcore/pimcore prior to 10.5.19.","","","","2023-03-10T11:15Z","2023-03-15T16:22Z","{'https://github.com/pimcore/pimcore/commit/d35d0712858f24d0ec96ddfd4cbe82ff4b5a5fbb', 'https://huntr.dev/bounties/2a64a32d-b1cc-4def-91da-18040d59f356'}","{'https://github.com/pimcore/pimcore/commit/d35d0712858f24d0ec96ddfd4cbe82ff4b5a5fbb'}","{'https://github.com/pimcore/pimcore/commit/d35d0712858f24d0ec96ddfd4cbe82ff4b5a5fbb'}"
"CVE-2023-1313","{'CWE-434'}","Unrestricted Upload of File with Dangerous Type in GitHub repository cockpit-hq/cockpit prior to 2.4.1.","","","","2023-03-10T12:15Z","2023-03-15T16:19Z","{'https://huntr.dev/bounties/f73eef49-004f-4b3b-9717-90525e65ba61', 'https://github.com/cockpit-hq/cockpit/commit/becca806c7071ecc732521bb5ad0bb9c64299592'}","{'https://github.com/cockpit-hq/cockpit/commit/becca806c7071ecc732521bb5ad0bb9c64299592'}","{'https://github.com/cockpit-hq/cockpit/commit/becca806c7071ecc732521bb5ad0bb9c64299592'}"
"CVE-2023-1315","{'CWE-79'}","Cross-site Scripting (XSS) - Reflected in GitHub repository osticket/osticket prior to v1.16.6.","","","","2023-03-10T16:15Z","2023-03-13T03:46Z","{'https://huntr.dev/bounties/70a7fd8c-7e6f-4a43-9f8c-163b8967b16e', 'https://github.com/osticket/osticket/commit/ec6043935b4e30b5c0dfa544e256717182808a2e'}","{'https://github.com/osticket/osticket/commit/ec6043935b4e30b5c0dfa544e256717182808a2e'}","{'https://github.com/osticket/osticket/commit/ec6043935b4e30b5c0dfa544e256717182808a2e'}"
"CVE-2023-1316","{'CWE-79'}","Cross-site Scripting (XSS) - Stored in GitHub repository osticket/osticket prior to v1.16.6.","","","","2023-03-10T16:15Z","2023-03-13T03:46Z","{'https://github.com/osticket/osticket/commit/091ddba965132d26bdbeb004fcc44bd8fd056b71', 'https://huntr.dev/bounties/c6353bab-c382-47f6-937b-56d253f2e8d3'}","{'https://github.com/osticket/osticket/commit/091ddba965132d26bdbeb004fcc44bd8fd056b71'}","{'https://github.com/osticket/osticket/commit/091ddba965132d26bdbeb004fcc44bd8fd056b71'}"
"CVE-2023-1317","{'CWE-79'}","Cross-site Scripting (XSS) - Reflected in GitHub repository osticket/osticket prior to v1.16.6.","","","","2023-03-10T16:15Z","2023-03-13T03:46Z","{'https://huntr.dev/bounties/c3e27af2-358b-490b-9baf-e451663e4e5f', 'https://github.com/osticket/osticket/commit/daee20fdd8ac926d9aee700b201ac2cb35d448ca'}","{'https://github.com/osticket/osticket/commit/daee20fdd8ac926d9aee700b201ac2cb35d448ca'}","{'https://github.com/osticket/osticket/commit/daee20fdd8ac926d9aee700b201ac2cb35d448ca'}"
"CVE-2023-1318","{'CWE-79'}","Cross-site Scripting (XSS) - Generic in GitHub repository osticket/osticket prior to v1.16.6.","","","","2023-03-10T16:15Z","2023-03-13T03:47Z","{'https://github.com/osticket/osticket/commit/343a2b47e164dd9090a3c9477ef273f0efa16a7d', 'https://huntr.dev/bounties/e58b38e0-4897-4bb0-84e8-a7ad8efab338'}","{'https://github.com/osticket/osticket/commit/343a2b47e164dd9090a3c9477ef273f0efa16a7d'}","{'https://github.com/osticket/osticket/commit/343a2b47e164dd9090a3c9477ef273f0efa16a7d'}"
"CVE-2023-1319","{'CWE-79'}","Cross-site Scripting (XSS) - Stored in GitHub repository osticket/osticket prior to v1.16.6.","","","","2023-03-10T16:15Z","2023-03-13T03:47Z","{'https://github.com/osticket/osticket/commit/9fb01bc12fbae06aa2c2b4d1bc9b4a08db4bb3e0', 'https://huntr.dev/bounties/a822067a-d90d-4c3e-b9ef-9b2a5c2bc97f'}","{'https://github.com/osticket/osticket/commit/9fb01bc12fbae06aa2c2b4d1bc9b4a08db4bb3e0'}","{'https://github.com/osticket/osticket/commit/9fb01bc12fbae06aa2c2b4d1bc9b4a08db4bb3e0'}"
"CVE-2023-1320","{'CWE-79'}","Cross-site Scripting (XSS) - Stored in GitHub repository osticket/osticket prior to v1.16.6.","","","","2023-03-10T16:15Z","2023-03-13T03:47Z","{'https://github.com/osticket/osticket/commit/86f9693dc64ed54220ed6c10e13e824ca4f6aacf', 'https://huntr.dev/bounties/c2bb34ac-452d-4624-a1b9-c5b54f52f0cd'}","{'https://github.com/osticket/osticket/commit/86f9693dc64ed54220ed6c10e13e824ca4f6aacf'}","{'https://github.com/osticket/osticket/commit/86f9693dc64ed54220ed6c10e13e824ca4f6aacf'}"
"CVE-2023-1326","{'CWE-269'}","A privilege escalation attack was found in apport-cli 2.26.0 and earlier which is similar to CVE-2023-26604. If a system is specially configured to allow unprivileged users to run sudo apport-cli, less is configured as the pager, and the terminal size can be set: a local attacker can escalate privilege. It is extremely unlikely that a system administrator would configure sudo to allow unprivileged users to perform this class of exploit.","","","","2023-04-13T23:15Z","2023-04-19T19:15Z","{'https://ubuntu.com/security/notices/USN-6018-1', 'https://github.com/canonical/apport/commit/e5f78cc89f1f5888b6a56b785dddcb0364c48ecb'}","{'https://github.com/canonical/apport/commit/e5f78cc89f1f5888b6a56b785dddcb0364c48ecb'}","{'https://github.com/canonical/apport/commit/e5f78cc89f1f5888b6a56b785dddcb0364c48ecb'}"
"CVE-2023-1350","{'CWE-78'}","A vulnerability was found in liferea. It has been rated as critical. Affected by this issue is the function update_job_run of the file src/update.c of the component Feed Enrichment. The manipulation of the argument source with the input |date &gt;/tmp/bad-item-link.txt leads to os command injection. The attack may be launched remotely. The exploit has been disclosed to the public and may be used. The name of the patch is 8d8b5b963fa64c7a2122d1bbfbb0bed46e813e59. It is recommended to apply a patch to fix this issue. The identifier of this vulnerability is VDB-222848.","","","","2023-03-11T09:15Z","2023-03-15T17:36Z","{'https://github.com/lwindolf/liferea/commit/8d8b5b963fa64c7a2122d1bbfbb0bed46e813e59', 'https://vuldb.com/?id.222848', 'https://vuldb.com/?ctiid.222848'}","{'https://github.com/lwindolf/liferea/commit/8d8b5b963fa64c7a2122d1bbfbb0bed46e813e59'}","{'https://github.com/lwindolf/liferea/commit/8d8b5b963fa64c7a2122d1bbfbb0bed46e813e59'}"
"CVE-2023-1355","{'CWE-476'}","NULL Pointer Dereference in GitHub repository vim/vim prior to 9.0.1402.","","","","2023-03-11T22:15Z","2023-04-02T03:15Z","{'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/IE44W6WMMREYCW3GJHPSYP7NK2VT5NY6/', 'https://github.com/vim/vim/commit/d13dd30240e32071210f55b587182ff48757ea46', 'https://huntr.dev/bounties/4d0a9615-d438-4f5c-8dd6-aa22f4b716d9'}","{'https://github.com/vim/vim/commit/d13dd30240e32071210f55b587182ff48757ea46'}","{'https://github.com/vim/vim/commit/d13dd30240e32071210f55b587182ff48757ea46'}"
"CVE-2023-1361","{'CWE-89'}","SQL Injection in GitHub repository unilogies/bumsys prior to v2.0.2.","","","","2023-03-13T05:15Z","2023-03-15T18:55Z","{'https://github.com/unilogies/bumsys/commit/6a328eb5bf9dbb44329a3df82e95683b77c4730d', 'https://huntr.dev/bounties/1b1dbc5a-df16-421f-9a0d-de83e43146c4'}","{'https://github.com/unilogies/bumsys/commit/6a328eb5bf9dbb44329a3df82e95683b77c4730d'}","{'https://github.com/unilogies/bumsys/commit/6a328eb5bf9dbb44329a3df82e95683b77c4730d'}"
"CVE-2023-1362","{'CWE-1021'}","Improper Restriction of Rendered UI Layers or Frames in GitHub repository unilogies/bumsys prior to v2.0.2.","","","","2023-03-13T05:15Z","2023-03-15T18:57Z","{'https://github.com/unilogies/bumsys/commit/8c5b27d54707f9805b27ef26ad741f2801e30e1f', 'https://huntr.dev/bounties/e5959166-c8ef-4ada-9bb1-0ff5a9693bac'}","{'https://github.com/unilogies/bumsys/commit/8c5b27d54707f9805b27ef26ad741f2801e30e1f'}","{'https://github.com/unilogies/bumsys/commit/8c5b27d54707f9805b27ef26ad741f2801e30e1f'}"
"CVE-2023-1367","{'CWE-94'}","Code Injection in GitHub repository alextselegidis/easyappointments prior to 1.5.0.","","","","2023-03-13T09:15Z","2023-03-17T13:19Z","{'https://huntr.dev/bounties/16bc74e2-1825-451f-bff7-bfdc1ea75cc2', 'https://github.com/alextselegidis/easyappointments/commit/453c6e130229718680c91bef450db643a0f263e4'}","{'https://github.com/alextselegidis/easyappointments/commit/453c6e130229718680c91bef450db643a0f263e4'}","{'https://github.com/alextselegidis/easyappointments/commit/453c6e130229718680c91bef450db643a0f263e4'}"
